date,region,channel,format,tier,units,gross_revenue_gbp,cogs_fees_gbp,profit_gbp,customer_age_band,customer_segment,customer_income_band,week
2023-11-01,Rest_of_UK,Humble_Direct,Print,TIER_10,3,30.47,24.28,6.19,25-34,Early_Career,50-75k,2023-10-30/2023-11-05
2023-12-19,Manchester,Humble_Direct,Digital,TIER_18,5,99.23,8.6,90.63,25-34,Early_Career,35-50k,2023-12-18/2023-12-24
2023-11-25,Rest_of_UK,Humble_Direct,Print,TIER_18,1,25.39,11.77,13.62,25-34,Mid_Career,50-75k,2023-11-20/2023-11-26
2023-12-10,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.74,1.22,10.52,35-44,Student,20-35k,2023-12-04/2023-12-10
2023-12-04,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,39.33,3.17,36.15,35-44,Early_Career,20-35k,2023-12-04/2023-12-10
2023-12-14,Rest_of_UK,Amazon,Print,N/A,1,18.11,7.22,10.9,35-44,Student,<20k,2023-12-11/2023-12-17
2023-12-18,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,50.03,6.98,43.05,45-54,Student,35-50k,2023-12-18/2023-12-24
2023-11-27,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,46.72,5.28,41.44,35-44,Early_Career,35-50k,2023-11-27/2023-12-03
2023-12-02,Manchester,Humble_Direct,Digital,TIER_36,1,41.6,3.96,37.64,25-34,Hobbyist,20-35k,2023-11-27/2023-12-03
2023-11-20,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,19.2,2.57,16.63,35-44,Hobbyist,35-50k,2023-11-20/2023-11-26
2023-11-15,Rest_of_UK,Other_Online,Print,N/A,1,27.0,12.69,14.31,25-34,Senior,<20k,2023-11-13/2023-11-19
2023-12-18,Rest_of_UK,Other_Online,Print,N/A,2,51.19,19.44,31.75,25-34,Mid_Career,<20k,2023-12-18/2023-12-24
2023-11-16,Rest_of_UK,Indie_Bookshop,Print,N/A,1,33.15,11.17,21.98,16-24,Hobbyist,35-50k,2023-11-13/2023-11-19
2023-12-08,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.67,2.57,13.09,25-34,Hobbyist,35-50k,2023-12-04/2023-12-10
2023-12-07,Rest_of_UK,Amazon,Print,N/A,1,19.38,7.59,11.78,55+,Mid_Career,<20k,2023-12-04/2023-12-10
2023-11-02,Manchester,Amazon,Digital,N/A,3,62.65,7.66,55.0,25-34,Student,35-50k,2023-10-30/2023-11-05
2023-11-23,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,25.73,3.41,22.33,25-34,Early_Career,20-35k,2023-11-20/2023-11-26
2023-11-24,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,22.07,3.12,18.95,55+,Student,20-35k,2023-11-20/2023-11-26
2023-12-16,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,29.03,4.18,24.85,25-34,Hobbyist,35-50k,2023-12-11/2023-12-17
2023-12-06,Rest_of_UK,Amazon,Digital,N/A,1,19.82,3.55,16.27,16-24,Mid_Career,50-75k,2023-12-04/2023-12-10
2023-12-12,Manchester,Humble_Direct,Digital,TIER_36,4,184.95,27.14,157.81,16-24,Hobbyist,75k+,2023-12-11/2023-12-17
2023-11-07,Rest_of_UK,Other_Online,Print,N/A,1,24.41,10.71,13.7,16-24,Mid_Career,50-75k,2023-11-06/2023-11-12
2023-12-02,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,19.78,3.0,16.78,45-54,Student,<20k,2023-11-27/2023-12-03
2023-12-12,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,27.19,3.4,23.79,45-54,Mid_Career,20-35k,2023-12-11/2023-12-17
2023-11-05,Rest_of_UK,Amazon,Print,N/A,2,45.77,21.32,24.45,16-24,Mid_Career,20-35k,2023-10-30/2023-11-05
2023-11-23,Rest_of_UK,Other_Online,Print,N/A,1,22.0,11.6,10.39,25-34,Mid_Career,<20k,2023-11-20/2023-11-26
2023-11-04,Rest_of_UK,Indie_Bookshop,Print,N/A,2,48.57,23.56,25.01,25-34,Mid_Career,<20k,2023-10-30/2023-11-05
2023-11-05,Rest_of_UK,Indie_Bookshop,Digital,N/A,2,39.49,4.04,35.45,45-54,Mid_Career,<20k,2023-10-30/2023-11-05
2023-11-03,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,73.48,12.65,60.83,25-34,Student,75k+,2023-10-30/2023-11-05
2023-11-19,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,12.55,1.01,11.54,45-54,Student,20-35k,2023-11-13/2023-11-19
2023-12-10,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.25,1.66,11.59,16-24,Mid_Career,20-35k,2023-12-04/2023-12-10
2023-11-26,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.92,1.92,9.0,16-24,Mid_Career,50-75k,2023-11-20/2023-11-26
2023-11-07,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,23.28,3.75,19.53,25-34,Mid_Career,20-35k,2023-11-06/2023-11-12
2023-11-24,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,53.52,5.42,48.11,45-54,Student,<20k,2023-11-20/2023-11-26
2023-12-02,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,28.44,4.22,24.22,25-34,Hobbyist,20-35k,2023-11-27/2023-12-03
2023-12-18,Rest_of_UK,Humble_Direct,Digital,TIER_10,4,61.12,9.25,51.88,35-44,Hobbyist,35-50k,2023-12-18/2023-12-24
2023-11-30,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,28.02,3.92,24.1,16-24,Hobbyist,75k+,2023-11-27/2023-12-03
2023-11-26,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.3,1.69,12.61,45-54,Senior,75k+,2023-11-20/2023-11-26
2023-12-08,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,49.54,7.26,42.28,25-34,Early_Career,20-35k,2023-12-04/2023-12-10
2023-11-25,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.0,1.95,12.04,35-44,Student,<20k,2023-11-20/2023-11-26
2023-11-23,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,38.13,3.95,34.18,45-54,Senior,20-35k,2023-11-20/2023-11-26
2023-12-17,Rest_of_UK,Humble_Direct,Digital,TIER_10,3,41.73,7.13,34.6,25-34,Early_Career,20-35k,2023-12-11/2023-12-17
2023-11-12,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,41.15,3.39,37.77,25-34,Mid_Career,35-50k,2023-11-06/2023-11-12
2023-11-07,Rest_of_UK,Humble_Direct,Digital,TIER_10,3,37.23,6.65,30.58,25-34,Early_Career,20-35k,2023-11-06/2023-11-12
2023-12-03,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.81,1.6,13.21,16-24,Early_Career,50-75k,2023-11-27/2023-12-03
2023-12-01,Rest_of_UK,Humble_Direct,Print,TIER_18,2,45.69,18.25,27.44,25-34,Early_Career,20-35k,2023-11-27/2023-12-03
2023-11-13,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,24.88,2.54,22.34,35-44,Student,20-35k,2023-11-13/2023-11-19
2023-12-10,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.59,1.73,8.87,16-24,Mid_Career,<20k,2023-12-04/2023-12-10
2023-11-22,Manchester,Humble_Direct,Digital,TIER_10,1,14.7,2.43,12.27,16-24,Student,20-35k,2023-11-20/2023-11-26
2023-11-24,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,18.04,2.04,16.01,35-44,Mid_Career,20-35k,2023-11-20/2023-11-26
2023-12-05,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.15,2.2,10.96,16-24,Student,20-35k,2023-12-04/2023-12-10
2023-11-12,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.52,2.27,11.25,25-34,Mid_Career,<20k,2023-11-06/2023-11-12
2023-12-07,Rest_of_UK,Amazon,Digital,N/A,1,17.27,2.79,14.48,16-24,Early_Career,35-50k,2023-12-04/2023-12-10
2023-11-20,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.63,1.63,13.0,55+,Hobbyist,35-50k,2023-11-20/2023-11-26
2023-11-29,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.53,2.75,12.78,25-34,Mid_Career,75k+,2023-11-27/2023-12-03
2023-11-04,Rest_of_UK,Other_Online,Print,N/A,2,40.34,23.09,17.26,16-24,Early_Career,35-50k,2023-10-30/2023-11-05
2023-12-10,Manchester,Humble_Direct,Print,TIER_18,2,56.82,22.86,33.96,16-24,Mid_Career,20-35k,2023-12-04/2023-12-10
2023-11-09,Rest_of_UK,Indie_Bookshop,Digital,N/A,2,23.01,1.99,21.02,45-54,Mid_Career,50-75k,2023-11-06/2023-11-12
2023-11-28,Manchester,Humble_Direct,Digital,TIER_18,1,19.46,1.6,17.86,25-34,Student,75k+,2023-11-27/2023-12-03
2023-12-10,Rest_of_UK,Amazon,Print,N/A,1,19.01,7.53,11.49,45-54,Early_Career,35-50k,2023-12-04/2023-12-10
2023-11-10,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,38.37,5.6,32.78,45-54,Student,<20k,2023-11-06/2023-11-12
2023-11-23,Rest_of_UK,Other_Online,Print,N/A,1,27.68,9.6,18.08,25-34,Student,35-50k,2023-11-20/2023-11-26
2023-12-18,Rest_of_UK,Amazon,Digital,N/A,1,14.96,1.81,13.15,35-44,Student,50-75k,2023-12-18/2023-12-24
2023-12-16,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,12.08,2.14,9.94,16-24,Hobbyist,75k+,2023-12-11/2023-12-17
2023-11-03,Rest_of_UK,Amazon,Print,N/A,2,60.98,24.13,36.85,16-24,Mid_Career,20-35k,2023-10-30/2023-11-05
2023-11-16,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.91,3.11,17.8,25-34,Mid_Career,50-75k,2023-11-13/2023-11-19
2023-12-05,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.11,2.12,11.99,45-54,Early_Career,50-75k,2023-12-04/2023-12-10
2023-11-15,Rest_of_UK,Other_Online,Print,N/A,1,30.67,13.72,16.95,35-44,Hobbyist,35-50k,2023-11-13/2023-11-19
2023-12-04,Manchester,Amazon,Print,N/A,1,19.75,8.95,10.79,25-34,Student,20-35k,2023-12-04/2023-12-10
2023-11-27,Rest_of_UK,Amazon,Print,N/A,1,26.69,10.43,16.26,25-34,Senior,35-50k,2023-11-27/2023-12-03
2023-11-19,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.28,1.54,9.74,25-34,Mid_Career,50-75k,2023-11-13/2023-11-19
2023-12-08,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,50.56,7.98,42.58,55+,Early_Career,35-50k,2023-12-04/2023-12-10
2023-11-16,Rest_of_UK,Indie_Bookshop,Print,N/A,1,28.06,10.66,17.4,55+,Senior,20-35k,2023-11-13/2023-11-19
2023-12-20,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,12.17,2.13,10.03,16-24,Early_Career,20-35k,2023-12-18/2023-12-24
2023-11-27,Rest_of_UK,Other_Online,Print,N/A,1,33.08,8.53,24.55,25-34,Hobbyist,20-35k,2023-11-27/2023-12-03
2023-12-14,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,23.65,3.21,20.44,25-34,Hobbyist,<20k,2023-12-11/2023-12-17
2023-12-19,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,54.32,8.43,45.89,45-54,Student,75k+,2023-12-18/2023-12-24
2023-12-09,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.24,3.34,16.9,25-34,Early_Career,35-50k,2023-12-04/2023-12-10
2023-12-20,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.34,0.99,9.34,25-34,Senior,35-50k,2023-12-18/2023-12-24
2023-11-23,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,44.91,5.66,39.26,25-34,Early_Career,20-35k,2023-11-20/2023-11-26
2023-12-11,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,12.85,1.75,11.1,35-44,Early_Career,35-50k,2023-12-11/2023-12-17
2023-12-17,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,28.16,4.92,23.24,25-34,Hobbyist,20-35k,2023-12-11/2023-12-17
2023-11-27,Rest_of_UK,Indie_Bookshop,Print,N/A,1,29.23,10.2,19.02,25-34,Senior,35-50k,2023-11-27/2023-12-03
2023-12-05,Rest_of_UK,Amazon,Digital,N/A,1,12.87,2.03,10.83,25-34,Early_Career,35-50k,2023-12-04/2023-12-10
2023-12-07,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,47.62,5.95,41.68,45-54,Senior,35-50k,2023-12-04/2023-12-10
2023-12-23,Rest_of_UK,Humble_Direct,Digital,TIER_18,4,100.8,14.72,86.08,35-44,Hobbyist,50-75k,2023-12-18/2023-12-24
2023-11-22,Manchester,Amazon,Print,N/A,1,26.92,12.82,14.1,16-24,Student,<20k,2023-11-20/2023-11-26
2023-11-05,Manchester,Humble_Direct,Digital,TIER_10,3,37.56,4.88,32.68,25-34,Student,20-35k,2023-10-30/2023-11-05
2023-12-17,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,26.73,3.68,23.05,45-54,Senior,20-35k,2023-12-11/2023-12-17
2023-12-17,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,31.13,4.33,26.8,35-44,Early_Career,20-35k,2023-12-11/2023-12-17
2023-11-30,Rest_of_UK,Amazon,Print,N/A,1,26.35,10.89,15.46,45-54,Mid_Career,35-50k,2023-11-27/2023-12-03
2023-11-10,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.16,2.5,12.66,25-34,Early_Career,20-35k,2023-11-06/2023-11-12
2023-11-21,Rest_of_UK,Amazon,Print,N/A,1,23.9,10.89,13.01,16-24,Hobbyist,50-75k,2023-11-20/2023-11-26
2023-11-09,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.86,1.22,13.64,16-24,Early_Career,35-50k,2023-11-06/2023-11-12
2023-11-09,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.58,1.77,8.81,35-44,Hobbyist,50-75k,2023-11-06/2023-11-12
2023-12-07,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.13,1.68,12.45,25-34,Early_Career,20-35k,2023-12-04/2023-12-10
2023-12-11,Manchester,Humble_Direct,Digital,TIER_18,3,81.4,12.39,69.01,55+,Early_Career,50-75k,2023-12-11/2023-12-17
2023-11-02,Rest_of_UK,Humble_Direct,Digital,TIER_36,5,200.82,24.51,176.31,25-34,Mid_Career,<20k,2023-10-30/2023-11-05
2023-11-27,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.46,1.82,11.64,16-24,Senior,20-35k,2023-11-27/2023-12-03
2023-11-07,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,41.44,6.32,35.13,25-34,Senior,35-50k,2023-11-06/2023-11-12
2023-11-21,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,27.89,3.02,24.87,25-34,Early_Career,75k+,2023-11-20/2023-11-26
2023-12-07,Rest_of_UK,Other_Online,Digital,N/A,1,21.11,3.48,17.63,16-24,Mid_Career,35-50k,2023-12-04/2023-12-10
2023-12-06,Rest_of_UK,Indie_Bookshop,Print,N/A,1,21.75,10.24,11.51,16-24,Mid_Career,20-35k,2023-12-04/2023-12-10
2023-11-21,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,37.09,4.41,32.68,35-44,Early_Career,50-75k,2023-11-20/2023-11-26
2023-12-19,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,22.73,2.95,19.77,25-34,Senior,50-75k,2023-12-18/2023-12-24
2023-11-09,Rest_of_UK,Amazon,Digital,N/A,1,20.58,3.27,17.31,25-34,Student,20-35k,2023-11-06/2023-11-12
2023-12-15,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,12.12,0.99,11.13,16-24,Mid_Career,50-75k,2023-12-11/2023-12-17
2023-12-09,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.26,1.79,13.47,25-34,Mid_Career,35-50k,2023-12-04/2023-12-10
2023-12-04,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,22.65,3.25,19.4,25-34,Student,75k+,2023-12-04/2023-12-10
2023-12-13,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.22,1.67,18.55,25-34,Early_Career,20-35k,2023-12-11/2023-12-17
2023-11-02,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,43.07,4.62,38.45,16-24,Early_Career,35-50k,2023-10-30/2023-11-05
2023-11-02,Manchester,Indie_Bookshop,Print,N/A,3,89.85,32.31,57.54,35-44,Early_Career,20-35k,2023-10-30/2023-11-05
2023-11-14,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,25.48,3.35,22.13,25-34,Mid_Career,35-50k,2023-11-13/2023-11-19
2023-12-01,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,27.72,3.19,24.53,45-54,Hobbyist,20-35k,2023-11-27/2023-12-03
2023-12-04,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,52.82,7.9,44.91,35-44,Mid_Career,20-35k,2023-12-04/2023-12-10
2023-12-19,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,77.26,9.12,68.15,16-24,Early_Career,50-75k,2023-12-18/2023-12-24
2023-11-08,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,96.24,12.58,83.66,25-34,Senior,50-75k,2023-11-06/2023-11-12
2023-12-05,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,22.53,3.9,18.63,25-34,Student,35-50k,2023-12-04/2023-12-10
2023-11-07,Manchester,Humble_Direct,Digital,TIER_36,2,110.62,18.84,91.78,25-34,Mid_Career,35-50k,2023-11-06/2023-11-12
2023-11-22,Manchester,Humble_Direct,Digital,TIER_36,1,51.91,4.75,47.16,16-24,Student,20-35k,2023-11-20/2023-11-26
2023-11-29,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,24.77,3.23,21.54,25-34,Student,35-50k,2023-11-27/2023-12-03
2023-11-23,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,51.52,5.66,45.86,25-34,Early_Career,50-75k,2023-11-20/2023-11-26
2023-11-19,Rest_of_UK,Amazon,Print,N/A,1,32.45,11.11,21.34,25-34,Student,35-50k,2023-11-13/2023-11-19
2023-11-20,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,57.48,5.5,51.97,16-24,Senior,35-50k,2023-11-20/2023-11-26
2023-11-24,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,25.47,3.71,21.76,25-34,Mid_Career,75k+,2023-11-20/2023-11-26
2023-12-03,Manchester,Humble_Direct,Digital,TIER_10,1,11.48,1.32,10.16,55+,Early_Career,<20k,2023-11-27/2023-12-03
2023-11-13,Rest_of_UK,Indie_Bookshop,Print,N/A,1,26.44,11.94,14.5,25-34,Hobbyist,35-50k,2023-11-13/2023-11-19
2023-12-02,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,28.09,4.68,23.41,55+,Mid_Career,35-50k,2023-11-27/2023-12-03
2023-11-27,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.02,2.03,10.99,45-54,Early_Career,20-35k,2023-11-27/2023-12-03
2023-11-23,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.9,2.39,13.51,35-44,Mid_Career,20-35k,2023-11-20/2023-11-26
2023-12-01,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.28,1.45,9.83,25-34,Student,75k+,2023-11-27/2023-12-03
2023-11-12,Rest_of_UK,Amazon,Digital,N/A,1,18.87,2.08,16.79,16-24,Mid_Career,20-35k,2023-11-06/2023-11-12
2023-11-15,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,44.55,4.01,40.53,25-34,Mid_Career,50-75k,2023-11-13/2023-11-19
2023-11-08,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,40.21,5.01,35.2,16-24,Mid_Career,20-35k,2023-11-06/2023-11-12
2023-12-20,Rest_of_UK,Amazon,Print,N/A,1,18.74,8.36,10.39,45-54,Hobbyist,75k+,2023-12-18/2023-12-24
2023-12-03,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,19.13,2.13,17.0,25-34,Student,50-75k,2023-11-27/2023-12-03
2023-11-01,Manchester,Humble_Direct,Digital,TIER_36,4,157.15,22.64,134.52,45-54,Early_Career,<20k,2023-10-30/2023-11-05
2023-11-28,Rest_of_UK,Indie_Bookshop,Print,N/A,1,22.13,7.78,14.35,25-34,Mid_Career,<20k,2023-11-27/2023-12-03
2023-12-01,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,55.63,9.38,46.25,25-34,Senior,35-50k,2023-11-27/2023-12-03
2023-11-14,Rest_of_UK,Other_Online,Digital,N/A,1,12.39,1.45,10.93,45-54,Early_Career,35-50k,2023-11-13/2023-11-19
2023-12-13,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,46.09,8.02,38.07,35-44,Early_Career,35-50k,2023-12-11/2023-12-17
2023-12-18,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,41.5,4.42,37.08,25-34,Mid_Career,75k+,2023-12-18/2023-12-24
2023-11-10,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.25,0.9,9.35,25-34,Mid_Career,75k+,2023-11-06/2023-11-12
2023-12-05,Rest_of_UK,Indie_Bookshop,Print,N/A,1,19.19,11.51,7.68,45-54,Senior,<20k,2023-12-04/2023-12-10
2023-11-08,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.08,1.47,9.61,55+,Early_Career,<20k,2023-11-06/2023-11-12
2023-11-20,Rest_of_UK,Indie_Bookshop,Print,N/A,1,30.6,10.33,20.28,25-34,Mid_Career,20-35k,2023-11-20/2023-11-26
2023-11-25,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,24.42,2.51,21.91,25-34,Hobbyist,20-35k,2023-11-20/2023-11-26
2023-11-14,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.38,1.31,14.08,25-34,Senior,35-50k,2023-11-13/2023-11-19
2023-11-06,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,85.9,11.2,74.7,55+,Student,20-35k,2023-11-06/2023-11-12
2023-11-15,Rest_of_UK,Amazon,Print,N/A,1,25.69,8.09,17.6,35-44,Early_Career,20-35k,2023-11-13/2023-11-19
2023-11-04,Rest_of_UK,Humble_Direct,Digital,TIER_18,4,77.65,10.08,67.57,25-34,Early_Career,50-75k,2023-10-30/2023-11-05
2023-11-18,Rest_of_UK,Amazon,Print,N/A,1,20.74,11.7,9.04,55+,Student,75k+,2023-11-13/2023-11-19
2023-12-01,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,47.75,5.46,42.28,16-24,Student,35-50k,2023-11-27/2023-12-03
2023-12-16,Rest_of_UK,Indie_Bookshop,Digital,N/A,2,39.27,4.65,34.62,16-24,Senior,50-75k,2023-12-11/2023-12-17
2023-11-18,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.85,2.51,18.34,45-54,Hobbyist,20-35k,2023-11-13/2023-11-19
2023-11-24,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,27.0,2.29,24.7,25-34,Early_Career,20-35k,2023-11-20/2023-11-26
2023-11-27,Rest_of_UK,Amazon,Digital,N/A,1,12.0,1.9,10.1,16-24,Student,<20k,2023-11-27/2023-12-03
2023-12-09,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,19.85,1.64,18.21,35-44,Early_Career,50-75k,2023-12-04/2023-12-10
2023-11-21,Rest_of_UK,Indie_Bookshop,Print,N/A,1,23.6,10.38,13.22,16-24,Student,50-75k,2023-11-20/2023-11-26
2023-11-12,Rest_of_UK,Amazon,Digital,N/A,1,17.56,2.13,15.43,35-44,Mid_Career,20-35k,2023-11-06/2023-11-12
2023-12-04,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,50.56,5.88,44.69,35-44,Student,<20k,2023-12-04/2023-12-10
2023-11-16,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,36.47,5.83,30.64,35-44,Early_Career,20-35k,2023-11-13/2023-11-19
2023-11-22,Manchester,Amazon,Print,N/A,2,56.47,22.87,33.6,55+,Student,20-35k,2023-11-20/2023-11-26
2023-12-17,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,18.9,3.25,15.65,45-54,Senior,50-75k,2023-12-11/2023-12-17
2023-12-20,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,36.81,6.57,30.24,16-24,Early_Career,35-50k,2023-12-18/2023-12-24
2023-12-22,Rest_of_UK,Humble_Direct,Digital,TIER_10,3,43.53,4.19,39.34,16-24,Early_Career,<20k,2023-12-18/2023-12-24
2023-12-04,Manchester,Humble_Direct,Digital,TIER_18,1,18.63,2.48,16.15,25-34,Student,20-35k,2023-12-04/2023-12-10
2023-12-08,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,22.63,2.73,19.9,25-34,Student,20-35k,2023-12-04/2023-12-10
2023-11-01,Rest_of_UK,Humble_Direct,Digital,TIER_10,3,44.82,5.71,39.11,35-44,Early_Career,75k+,2023-10-30/2023-11-05
2023-12-12,Rest_of_UK,Amazon,Digital,N/A,1,21.96,2.57,19.38,35-44,Mid_Career,20-35k,2023-12-11/2023-12-17
2023-12-05,Rest_of_UK,Indie_Bookshop,Print,N/A,1,21.83,8.14,13.69,16-24,Senior,20-35k,2023-12-04/2023-12-10
2023-11-05,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,24.84,4.47,20.37,35-44,Student,20-35k,2023-10-30/2023-11-05
2023-11-06,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,51.08,5.2,45.87,25-34,Senior,50-75k,2023-11-06/2023-11-12
2023-11-08,Manchester,Humble_Direct,Digital,TIER_18,2,39.86,3.33,36.53,25-34,Senior,50-75k,2023-11-06/2023-11-12
2023-11-10,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,99.71,15.82,83.89,25-34,Mid_Career,<20k,2023-11-06/2023-11-12
2023-11-29,Rest_of_UK,Amazon,Print,N/A,1,19.29,6.74,12.55,16-24,Student,20-35k,2023-11-27/2023-12-03
2023-12-05,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,54.23,8.91,45.33,25-34,Student,50-75k,2023-12-04/2023-12-10
2023-11-27,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.65,2.03,9.62,16-24,Student,35-50k,2023-11-27/2023-12-03
2023-12-20,Rest_of_UK,Other_Online,Digital,N/A,4,50.64,7.56,43.07,25-34,Early_Career,35-50k,2023-12-18/2023-12-24
2023-11-12,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,26.85,4.41,22.43,35-44,Mid_Career,35-50k,2023-11-06/2023-11-12
2023-11-06,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,57.12,10.08,47.04,25-34,Hobbyist,35-50k,2023-11-06/2023-11-12
2023-12-03,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,41.88,5.06,36.83,35-44,Senior,50-75k,2023-11-27/2023-12-03
2023-11-13,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,23.49,3.36,20.14,16-24,Early_Career,50-75k,2023-11-13/2023-11-19
2023-11-23,Rest_of_UK,Indie_Bookshop,Print,N/A,1,32.56,9.05,23.5,45-54,Student,<20k,2023-11-20/2023-11-26
2023-12-12,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.86,3.46,17.4,25-34,Student,20-35k,2023-12-11/2023-12-17
2023-11-26,Rest_of_UK,Humble_Direct,Print,TIER_10,1,13.95,5.97,7.98,35-44,Early_Career,50-75k,2023-11-20/2023-11-26
